PRO_12891	PRO_13466
PRO_12893	PRO_12893
PRO_12893	PRO_19682
PRO_12895	PRO_12895
PRO_12895	PRO_6676
PRO_12896	PRO_12896
PRO_12898	PRO_12898
PRO_12898	PRO_12630
PRO_12899	PRO_12899
PRO_12900	PRO_12900
PRO_14801	PRO_14801
PRO_14804	PRO_14804
PRO_14806	PRO_14806
PRO_14807	PRO_14807
PRO_14810	PRO_14810
PRO_14815	PRO_14815
PRO_14816	PRO_14816
PRO_14816	PRO_5456
PRO_14816	PRO_7903
PRO_14816	PRO_10558
PRO_14816	PRO_18179
PRO_14818	PRO_14818
PRO_14818	PRO_8236
PRO_14818	PRO_23749
PRO_14818	PRO_15462
PRO_14818	PRO_23974
PRO_14820	PRO_14820
PRO_14821	PRO_14821
PRO_14821	PRO_12212
PRO_14821	PRO_14271
PRO_14821	PRO_15078
PRO_14823	PRO_14823
PRO_14823	PRO_10424
PRO_14826	PRO_14826
PRO_14827	PRO_14827
PRO_14828	PRO_14828
PRO_14828	PRO_15017
PRO_14828	PRO_17908
PRO_14828	PRO_18105
PRO_14828	PRO_21979
PRO_14828	PRO_4675
PRO_14828	PRO_2481
PRO_14828	PRO_2798
PRO_14828	PRO_5823
PRO_14828	PRO_6013
PRO_14828	PRO_8689
PRO_14828	PRO_8703
PRO_14828	PRO_13563
PRO_14828	PRO_19085
PRO_14828	PRO_7817
PRO_14828	PRO_19918
PRO_14828	PRO_3477
PRO_14830	PRO_14830
PRO_14830	PRO_3734
PRO_14830	PRO_17065
PRO_14830	PRO_19301
PRO_14831	PRO_14831
PRO_14831	PRO_8657
PRO_14834	PRO_14834
PRO_14836	PRO_14836
PRO_14837	PRO_14837
PRO_14839	PRO_14839
PRO_14840	PRO_14840
PRO_14840	PRO_8587
PRO_14843	PRO_14843
PRO_14844	PRO_14844
PRO_14845	PRO_14845
PRO_14847	PRO_14847
PRO_14847	PRO_16900
PRO_14848	PRO_14848
PRO_14849	PRO_14849
PRO_14851	PRO_14851
PRO_14851	PRO_20303
PRO_14855	PRO_14855
PRO_14856	PRO_14856
PRO_14857	PRO_14857
PRO_14858	PRO_14858
PRO_14858	PRO_1139
PRO_14858	PRO_472
PRO_14858	PRO_1460
PRO_14858	PRO_11303
PRO_14858	PRO_12165
PRO_14858	PRO_15154
PRO_14858	PRO_15822
PRO_14858	PRO_19272
PRO_14858	PRO_20256
PRO_14858	PRO_21822
PRO_14859	PRO_14859
PRO_14860	PRO_14860
PRO_14863	PRO_14863
PRO_14867	PRO_14867
PRO_14870	PRO_14870
PRO_14871	PRO_14871
PRO_14872	PRO_14872
PRO_14877	PRO_14877
PRO_14881	PRO_14881
PRO_14882	PRO_14882
PRO_14884	PRO_14884
PRO_14884	PRO_17428
PRO_14884	PRO_11647
PRO_14886	PRO_14886
PRO_14887	PRO_14887
PRO_14887	PRO_7070
PRO_14887	PRO_7457
PRO_14888	PRO_14888
PRO_14890	PRO_14890
PRO_14891	PRO_14891
PRO_14895	PRO_14895
PRO_14896	PRO_14896
PRO_14896	PRO_18965
PRO_14896	PRO_19474
PRO_14896	PRO_8288
PRO_14896	PRO_13569
PRO_14898	PRO_14898
PRO_14899	PRO_14899
PRO_14899	PRO_11795
PRO_14899	PRO_17820
PRO_14899	PRO_14014
PRO_14899	PRO_1426
PRO_14899	PRO_11857
PRO_14899	PRO_5597
PRO_14899	PRO_15367
PRO_14899	PRO_7243
PRO_14899	PRO_17774
PRO_16002	PRO_16002
PRO_16002	PRO_9539
PRO_16002	PRO_21982
PRO_16003	PRO_16003
PRO_16004	PRO_16004
PRO_16008	PRO_16008
PRO_16010	PRO_16010
PRO_16011	PRO_16011
PRO_16011	PRO_22606
PRO_16012	PRO_16012
PRO_16013	PRO_16013
PRO_16016	PRO_16016
PRO_16017	PRO_16017
PRO_16017	PRO_17264
PRO_16017	PRO_17494
PRO_16018	PRO_16018
PRO_16020	PRO_16020
PRO_16021	PRO_16021
PRO_16021	PRO_3228
PRO_16021	PRO_17822
PRO_16021	PRO_19770
PRO_16021	PRO_11312
PRO_16021	PRO_14789
PRO_16021	PRO_20874
PRO_16025	PRO_16025
PRO_16027	PRO_16027
PRO_16029	PRO_16029
PRO_16031	PRO_16031
PRO_16032	PRO_16032
PRO_16032	PRO_12955
PRO_16032	PRO_12187
PRO_16032	PRO_17955
PRO_16032	PRO_22195
PRO_22968	PRO_22968
PRO_22970	PRO_22970
PRO_22970	PRO_12418
PRO_22971	PRO_22971
PRO_22974	PRO_22974
PRO_22978	PRO_22978
PRO_22978	PRO_12659
PRO_22980	PRO_22980
PRO_22980	PRO_3506
PRO_22980	PRO_13754
PRO_22980	PRO_17040
PRO_22980	PRO_22458
PRO_22980	PRO_12121
PRO_22980	PRO_21168
PRO_22980	PRO_12031
PRO_22980	PRO_13189
PRO_22980	PRO_9979
PRO_22980	PRO_2059
PRO_22981	PRO_22981
PRO_22982	PRO_22982
PRO_22985	PRO_22985
PRO_22987	PRO_22987
PRO_22991	PRO_22991
PRO_22993	PRO_22993
PRO_22999	PRO_22999
PRO_23000	PRO_23000
PRO_1602	PRO_1602
PRO_1602	PRO_7138
PRO_1602	PRO_8476
PRO_1602	PRO_9018
PRO_1602	PRO_12890
PRO_1603	PRO_1603
PRO_1606	PRO_1606
PRO_1608	PRO_1608
PRO_1609	PRO_1609
PRO_1611	PRO_1611
PRO_1611	PRO_2940
PRO_1614	PRO_1614
PRO_1615	PRO_1615
PRO_1616	PRO_1616
PRO_1618	PRO_1618
PRO_1618	PRO_20212
PRO_1619	PRO_1619
PRO_1620	PRO_1620
PRO_1620	PRO_8128
PRO_1620	PRO_23464
PRO_1620	PRO_21617
PRO_1620	PRO_22953
PRO_1622	PRO_1622
PRO_1623	PRO_1623
PRO_1624	PRO_1624
PRO_1624	PRO_15609
PRO_1624	PRO_22117
PRO_1624	PRO_1743
PRO_1625	PRO_1625
PRO_1627	PRO_1627
PRO_1629	PRO_1629
PRO_1630	PRO_1630
PRO_1631	PRO_1631
PRO_1634	PRO_1634
PRO_1636	PRO_1636
PRO_1637	PRO_1637
PRO_1637	PRO_20181
PRO_1638	PRO_1638
PRO_1638	PRO_11541
PRO_1638	PRO_6748
PRO_1639	PRO_1639
PRO_1640	PRO_1640
PRO_1640	PRO_4557
PRO_1642	PRO_1642
PRO_1643	PRO_1643
PRO_1643	PRO_11082
PRO_1643	PRO_20839
PRO_1644	PRO_1644
PRO_1648	PRO_1648
PRO_1648	PRO_11177
PRO_1648	PRO_12152
PRO_1648	PRO_16151
PRO_1649	PRO_1649
PRO_1651	PRO_1651
PRO_1652	PRO_1652
PRO_1652	PRO_17773
PRO_1653	PRO_1653
PRO_1655	PRO_1655
PRO_1655	PRO_4410
PRO_1656	PRO_1656
PRO_1658	PRO_1658
PRO_1658	PRO_10339
PRO_1658	PRO_19676
PRO_1658	PRO_20365
PRO_1659	PRO_1659
PRO_1659	PRO_4223
PRO_1660	PRO_1660
PRO_1660	PRO_5048
PRO_1660	PRO_16277
PRO_1660	PRO_18880
PRO_1664	PRO_1664
PRO_1665	PRO_1665
PRO_1667	PRO_1667
PRO_1668	PRO_1668
PRO_1671	PRO_1671
PRO_1671	PRO_17647
PRO_1671	PRO_22943
PRO_1672	PRO_1672
PRO_1672	PRO_9514
PRO_1674	PRO_1674
PRO_1674	PRO_5814
PRO_1676	PRO_1676
PRO_1678	PRO_1678
PRO_1678	PRO_21751
PRO_1680	PRO_1680
PRO_1682	PRO_1682
PRO_1682	PRO_19129
PRO_1682	PRO_20508
PRO_1683	PRO_1683
PRO_1686	PRO_1686
PRO_1691	PRO_1691
PRO_1692	PRO_1692
PRO_1696	PRO_1696
PRO_1699	PRO_1699
PRO_1699	PRO_2445
PRO_1699	PRO_2454
PRO_1699	PRO_4673
PRO_1699	PRO_5997
PRO_1699	PRO_7638
PRO_1699	PRO_8265
PRO_1699	PRO_16246
PRO_1699	PRO_16951
PRO_1699	PRO_22911
PRO_1699	PRO_13701
PRO_1699	PRO_16372
PRO_1699	PRO_17394
PRO_3703	PRO_3703
PRO_3703	PRO_15634
PRO_3704	PRO_3704
PRO_3705	PRO_3705
PRO_3706	PRO_3706
PRO_3706	PRO_17575
PRO_3707	PRO_3707
PRO_3709	PRO_3709
PRO_3710	PRO_3710
PRO_3714	PRO_3714
PRO_3715	PRO_3715
PRO_3715	PRO_15961
PRO_3715	PRO_11941
PRO_3716	PRO_3716
PRO_3723	PRO_3723
PRO_3724	PRO_3724
PRO_3725	PRO_3725
PRO_3728	PRO_3728
PRO_3728	PRO_20204
PRO_3728	PRO_1278
PRO_3728	PRO_2699
PRO_3728	PRO_13415
PRO_3728	PRO_13744
PRO_3728	PRO_15865
PRO_3728	PRO_21320
PRO_3728	PRO_22147
PRO_3728	PRO_5162
PRO_3728	PRO_1132
PRO_3729	PRO_3729
PRO_3732	PRO_3732
PRO_3733	PRO_3733
PRO_3733	PRO_8646
PRO_3733	PRO_14729
PRO_3735	PRO_3735
PRO_3736	PRO_3736
PRO_3736	PRO_779
PRO_3739	PRO_3739
PRO_3741	PRO_3741
PRO_3742	PRO_3742
PRO_3742	PRO_9131
PRO_3743	PRO_3743
PRO_3743	PRO_5288
PRO_3743	PRO_21680
PRO_3743	PRO_13453
PRO_3743	PRO_19131
PRO_3743	PRO_8488
PRO_3743	PRO_13492
PRO_3743	PRO_6987
PRO_3743	PRO_15824
PRO_3746	PRO_3746
PRO_3747	PRO_3747
PRO_3747	PRO_22229
PRO_3748	PRO_3748
PRO_3752	PRO_3752
PRO_3752	PRO_16439
PRO_3752	PRO_20506
PRO_3753	PRO_3753
PRO_3754	PRO_3754
PRO_3756	PRO_3756
PRO_3760	PRO_3760
PRO_3765	PRO_3765
PRO_3768	PRO_3768
PRO_3769	PRO_3769
PRO_3770	PRO_3770
PRO_3770	PRO_412
PRO_3770	PRO_23175
PRO_3770	PRO_19007
PRO_3770	PRO_22994
PRO_3771	PRO_3771
PRO_3776	PRO_3776
PRO_3776	PRO_8760
PRO_3776	PRO_11502
PRO_3776	PRO_20575
PRO_3776	PRO_17356
PRO_3776	PRO_16725
PRO_3778	PRO_3778
PRO_3782	PRO_3782
PRO_3784	PRO_3784
PRO_3785	PRO_3785
PRO_3786	PRO_3786
PRO_3787	PRO_3787
PRO_3791	PRO_3791
PRO_3792	PRO_3792
PRO_3795	PRO_3795
PRO_3797	PRO_3797
PRO_3797	PRO_21852
PRO_3800	PRO_3800
PRO_4201	PRO_4201
PRO_4202	PRO_4202
PRO_4206	PRO_4206
PRO_4207	PRO_4207
PRO_4209	PRO_4209
PRO_4210	PRO_4210
PRO_4215	PRO_4215
PRO_4221	PRO_4221
PRO_4224	PRO_4224
PRO_4225	PRO_4225
PRO_4226	PRO_4226
PRO_4226	PRO_23184
PRO_4227	PRO_4227
PRO_4227	PRO_14695
PRO_4229	PRO_4229
PRO_4231	PRO_4231
PRO_4232	PRO_4232
PRO_4232	PRO_18811
PRO_4232	PRO_3102
PRO_4232	PRO_4594
PRO_4232	PRO_22403
PRO_4232	PRO_4972
PRO_4232	PRO_9225
PRO_4232	PRO_13504
PRO_4232	PRO_18109
PRO_4233	PRO_4233
PRO_4236	PRO_4236
PRO_4237	PRO_4237
PRO_4237	PRO_6258
PRO_4237	PRO_16868
PRO_4238	PRO_4238
PRO_4239	PRO_4239
PRO_4239	PRO_18913
PRO_4245	PRO_4245
PRO_4247	PRO_4247
PRO_4249	PRO_4249
PRO_4250	PRO_4250
PRO_4254	PRO_4254
PRO_4258	PRO_4258
PRO_4259	PRO_4259
PRO_4261	PRO_4261
PRO_4263	PRO_4263
PRO_4264	PRO_4264
PRO_4264	PRO_8925
PRO_4265	PRO_4265
PRO_4265	PRO_13783
PRO_4265	PRO_6848
PRO_4266	PRO_4266
PRO_4268	PRO_4268
PRO_4269	PRO_4269
PRO_4271	PRO_4271
PRO_4273	PRO_4273
PRO_4274	PRO_4274
PRO_4274	PRO_11701
PRO_4274	PRO_20511
PRO_4275	PRO_4275
PRO_4277	PRO_4277
PRO_4279	PRO_4279
PRO_4279	PRO_23132
PRO_4281	PRO_4281
PRO_4281	PRO_11148
PRO_4281	PRO_19124
PRO_4281	PRO_21491
PRO_4281	PRO_8054
PRO_4286	PRO_4286
PRO_4286	PRO_262
PRO_4287	PRO_4287
PRO_4288	PRO_4288
PRO_4289	PRO_4289
PRO_4290	PRO_4290
PRO_4291	PRO_4291
PRO_4292	PRO_4292
PRO_4292	PRO_5178
PRO_4292	PRO_3566
PRO_4293	PRO_4293
PRO_4295	PRO_4295
PRO_4295	PRO_19479
PRO_4296	PRO_4296
PRO_4297	PRO_4297
PRO_5401	PRO_5401
PRO_5402	PRO_5402
PRO_5402	PRO_22647
PRO_5403	PRO_5403
PRO_5410	PRO_5410
PRO_5410	PRO_6656
PRO_5412	PRO_5412
PRO_5412	PRO_6333
PRO_5413	PRO_5413
PRO_5413	PRO_9625
PRO_5413	PRO_2997
PRO_5415	PRO_5415
PRO_5417	PRO_5417
PRO_5418	PRO_5418
PRO_5418	PRO_14846
PRO_5418	PRO_23822
PRO_5418	PRO_19338
PRO_5419	PRO_5419
PRO_5419	PRO_6696
PRO_5421	PRO_5421
PRO_5421	PRO_5749
PRO_5422	PRO_5422
PRO_5422	PRO_6412
PRO_5422	PRO_21610
PRO_5423	PRO_5423
PRO_5424	PRO_5424
PRO_5426	PRO_5426
PRO_5429	PRO_5429
PRO_5431	PRO_5431
PRO_5432	PRO_5432
PRO_5433	PRO_5433
PRO_5433	PRO_3289
PRO_5435	PRO_5435
PRO_5435	PRO_12388
PRO_5435	PRO_12411
PRO_5436	PRO_5436
PRO_5437	PRO_5437
PRO_5438	PRO_5438
PRO_5440	PRO_5440
PRO_5441	PRO_5441
PRO_5441	PRO_20809
PRO_5442	PRO_5442
PRO_5443	PRO_5443
PRO_5444	PRO_5444
PRO_5444	PRO_1849
PRO_5444	PRO_23888
PRO_5444	PRO_20825
PRO_5445	PRO_5445
PRO_5447	PRO_5447
PRO_5447	PRO_14027
PRO_5448	PRO_5448
PRO_5451	PRO_5451
PRO_5453	PRO_5453
PRO_5453	PRO_22325
PRO_5454	PRO_5454
PRO_5455	PRO_5455
PRO_5459	PRO_5459
PRO_5460	PRO_5460
PRO_5464	PRO_5464
PRO_5464	PRO_21178
PRO_5464	PRO_21627
PRO_5464	PRO_22068
PRO_5465	PRO_5465
PRO_5465	PRO_4622
PRO_5466	PRO_5466
PRO_5467	PRO_5467
PRO_5469	PRO_5469
PRO_5469	PRO_5332
PRO_5470	PRO_5470
PRO_5471	PRO_5471
PRO_5473	PRO_5473
PRO_5475	PRO_5475
PRO_5475	PRO_16183
PRO_5475	PRO_17750
PRO_5475	PRO_20432
PRO_5479	PRO_5479
PRO_5482	PRO_5482
PRO_5482	PRO_10447
PRO_5482	PRO_23842
PRO_5482	PRO_16703
PRO_5483	PRO_5483
PRO_5483	PRO_13338
PRO_5485	PRO_5485
PRO_5486	PRO_5486
PRO_5487	PRO_5487
PRO_5487	PRO_1281
PRO_5488	PRO_5488
PRO_5489	PRO_5489
PRO_5489	PRO_10006
PRO_5494	PRO_5494
PRO_5494	PRO_1736
PRO_5495	PRO_5495
PRO_5495	PRO_13150
PRO_5496	PRO_5496
PRO_5500	PRO_5500
PRO_7703	PRO_7703
PRO_7703	PRO_166
PRO_7704	PRO_7704
PRO_7710	PRO_7710
PRO_7710	PRO_11617
PRO_7710	PRO_22104
PRO_7711	PRO_7711
PRO_7714	PRO_7714
PRO_7714	PRO_4725
PRO_7717	PRO_7717
PRO_7717	PRO_4164
PRO_7717	PRO_19857
PRO_7717	PRO_19106
PRO_7718	PRO_7718
PRO_7718	PRO_12156
PRO_7721	PRO_7721
PRO_7723	PRO_7723
PRO_7724	PRO_7724
PRO_7724	PRO_19512
PRO_7725	PRO_7725
PRO_7725	PRO_8959
PRO_7728	PRO_7728
PRO_7729	PRO_7729
PRO_7729	PRO_8583
PRO_7730	PRO_7730
PRO_7731	PRO_7731
PRO_7732	PRO_7732
PRO_7733	PRO_7733
PRO_7733	PRO_1794
PRO_7733	PRO_8287
PRO_7736	PRO_7736
PRO_7737	PRO_7737
PRO_7738	PRO_7738
PRO_7738	PRO_737
PRO_7739	PRO_7739
PRO_7740	PRO_7740
PRO_7741	PRO_7741
PRO_7742	PRO_7742
PRO_7744	PRO_7744
PRO_7745	PRO_7745
PRO_7746	PRO_7746
PRO_7746	PRO_2130
PRO_7747	PRO_7747
PRO_7747	PRO_12550
PRO_7749	PRO_7749
PRO_7750	PRO_7750
PRO_7751	PRO_7751
PRO_7752	PRO_7752
PRO_7753	PRO_7753
PRO_7753	PRO_17722
PRO_7756	PRO_7756
PRO_7758	PRO_7758
PRO_7759	PRO_7759
PRO_7763	PRO_7763
PRO_7765	PRO_7765
PRO_7767	PRO_7767
PRO_7768	PRO_7768
PRO_7768	PRO_20717
PRO_7770	PRO_7770
PRO_7771	PRO_7771
PRO_7772	PRO_7772
PRO_7772	PRO_11777
PRO_7773	PRO_7773
PRO_7774	PRO_7774
PRO_7774	PRO_18908
PRO_7776	PRO_7776
PRO_7777	PRO_7777
PRO_7778	PRO_7778
PRO_7779	PRO_7779
PRO_7780	PRO_7780
PRO_7780	PRO_13781
PRO_7780	PRO_14180
PRO_7780	PRO_15804
PRO_7780	PRO_10005
PRO_7781	PRO_7781
PRO_7782	PRO_7782
PRO_7784	PRO_7784
PRO_7784	PRO_21914
PRO_7787	PRO_7787
PRO_7790	PRO_7790
PRO_7791	PRO_7791
PRO_7791	PRO_2321
PRO_7792	PRO_7792
PRO_7792	PRO_6191
PRO_7792	PRO_23985
PRO_7793	PRO_7793
PRO_7795	PRO_7795
PRO_7797	PRO_7797
PRO_7798	PRO_7798
PRO_7799	PRO_7799
PRO_7800	PRO_7800
PRO_7800	PRO_4093
PRO_8601	PRO_8601
PRO_8601	PRO_1571
PRO_8602	PRO_8602
PRO_8603	PRO_8603
PRO_8603	PRO_215
PRO_8603	PRO_389
PRO_8603	PRO_1029
PRO_8603	PRO_3720
PRO_8603	PRO_4692
PRO_8603	PRO_5552
PRO_8603	PRO_6075
PRO_8603	PRO_6819
PRO_8603	PRO_7884
PRO_8603	PRO_7891
PRO_8603	PRO_23901
PRO_8603	PRO_9223
PRO_8603	PRO_9406
PRO_8603	PRO_11997
PRO_8603	PRO_12270
PRO_8603	PRO_9015
PRO_8603	PRO_12285
PRO_8603	PRO_12685
PRO_8603	PRO_7826
PRO_8603	PRO_14779
PRO_8603	PRO_16764
PRO_8603	PRO_17527
PRO_8603	PRO_22099
PRO_8603	PRO_23437
PRO_8603	PRO_12429
PRO_8603	PRO_14146
PRO_8603	PRO_22637
PRO_8603	PRO_17911
PRO_8603	PRO_1409
PRO_8603	PRO_18139
PRO_8603	PRO_11178
PRO_8603	PRO_20672
PRO_8603	PRO_21362
PRO_8603	PRO_2362
PRO_8603	PRO_11561
PRO_8603	PRO_8
PRO_8603	PRO_1193
PRO_8603	PRO_8163
PRO_8603	PRO_9082
PRO_8603	PRO_2820
PRO_8603	PRO_8126
PRO_8603	PRO_13513
PRO_8603	PRO_16838
PRO_8603	PRO_4112
PRO_8603	PRO_18444
PRO_8603	PRO_17922
PRO_8603	PRO_17873
PRO_8603	PRO_20687
PRO_8603	PRO_22443
PRO_8603	PRO_13388
PRO_8603	PRO_8516
PRO_8603	PRO_11783
PRO_8603	PRO_14327
PRO_8603	PRO_13259
PRO_8603	PRO_20800
PRO_8603	PRO_3011
PRO_8604	PRO_8604
PRO_8606	PRO_8606
PRO_8612	PRO_8612
PRO_8613	PRO_8613
PRO_8615	PRO_8615
PRO_8615	PRO_20528
PRO_8616	PRO_8616
PRO_8616	PRO_10901
PRO_8616	PRO_18364
PRO_8618	PRO_8618
PRO_8619	PRO_8619
PRO_8620	PRO_8620
PRO_8622	PRO_8622
PRO_8624	PRO_8624
PRO_8624	PRO_10187
PRO_8626	PRO_8626
PRO_8627	PRO_8627
PRO_8627	PRO_19659
PRO_8627	PRO_14971
PRO_8631	PRO_8631
PRO_8635	PRO_8635
PRO_8636	PRO_8636
PRO_8636	PRO_13118
PRO_8636	PRO_20485
PRO_8637	PRO_8637
PRO_8640	PRO_8640
PRO_8641	PRO_8641
PRO_8641	PRO_22581
PRO_8642	PRO_8642
PRO_8643	PRO_8643
PRO_8650	PRO_8650
PRO_8653	PRO_8653
PRO_8655	PRO_8655
PRO_8655	PRO_18337
PRO_8656	PRO_8656
PRO_8659	PRO_8659
PRO_8660	PRO_8660
PRO_8660	PRO_19200
PRO_8660	PRO_21052
PRO_8661	PRO_8661
PRO_8662	PRO_8662
PRO_8664	PRO_8664
PRO_8666	PRO_8666
PRO_8668	PRO_8668
PRO_8668	PRO_14621
PRO_8668	PRO_5446
PRO_8669	PRO_8669
PRO_8670	PRO_8670
PRO_8671	PRO_8671
PRO_8673	PRO_8673
PRO_8673	PRO_18564
PRO_8673	PRO_22523
PRO_8673	PRO_5936
PRO_8673	PRO_3819
PRO_8673	PRO_18860
PRO_8675	PRO_8675
PRO_8679	PRO_8679
PRO_8680	PRO_8680
PRO_8680	PRO_16441
PRO_8681	PRO_8681
PRO_8683	PRO_8683
PRO_8684	PRO_8684
PRO_8686	PRO_8686
PRO_8686	PRO_23486
PRO_8687	PRO_8687
PRO_8687	PRO_2411
PRO_8692	PRO_8692
PRO_8692	PRO_3799
PRO_8692	PRO_11529
PRO_8694	PRO_8694
PRO_8695	PRO_8695
PRO_8698	PRO_8698
PRO_8698	PRO_23715
PRO_8698	PRO_23605
PRO_8698	PRO_23733
PRO_8699	PRO_8699
PRO_8699	PRO_2762
PRO_8699	PRO_2814
PRO_8699	PRO_22873
PRO_8700	PRO_8700
PRO_9401	PRO_9401
PRO_9403	PRO_9403
PRO_9403	PRO_20602
PRO_9404	PRO_9404
PRO_9404	PRO_3660
PRO_9404	PRO_5320
PRO_9405	PRO_9405
PRO_9409	PRO_9409
PRO_9409	PRO_23642
PRO_9409	PRO_3962
PRO_9409	PRO_7705
PRO_9410	PRO_9410
PRO_9411	PRO_9411
PRO_9411	PRO_3432
PRO_9413	PRO_9413
PRO_9414	PRO_9414
PRO_9416	PRO_9416
PRO_9416	PRO_4177
PRO_9416	PRO_3591
PRO_9417	PRO_9417
PRO_9417	PRO_5480
PRO_9418	PRO_9418
PRO_9418	PRO_7273
PRO_9420	PRO_9420
PRO_9421	PRO_9421
PRO_9423	PRO_9423
PRO_9424	PRO_9424
PRO_9425	PRO_9425
PRO_9429	PRO_9429
PRO_9430	PRO_9430
PRO_9430	PRO_14981
PRO_9430	PRO_23496
PRO_9430	PRO_7967
PRO_9430	PRO_12437
PRO_9430	PRO_15515
PRO_9433	PRO_9433
PRO_9433	PRO_14686
PRO_9434	PRO_9434
PRO_9436	PRO_9436
PRO_9437	PRO_9437
PRO_9437	PRO_10795
PRO_9440	PRO_9440
PRO_9440	PRO_21296
PRO_9443	PRO_9443
PRO_9444	PRO_9444
PRO_9444	PRO_19712
PRO_9444	PRO_14125
PRO_9444	PRO_4334
PRO_9444	PRO_10422
PRO_9445	PRO_9445
PRO_9445	PRO_15745
PRO_9447	PRO_9447
PRO_9447	PRO_23796
PRO_9447	PRO_12232
PRO_9447	PRO_4979
PRO_9447	PRO_15626
PRO_9447	PRO_21161
PRO_9447	PRO_22678
PRO_9447	PRO_18970
PRO_9448	PRO_9448
PRO_9448	PRO_2
PRO_9450	PRO_9450
PRO_9452	PRO_9452
PRO_9453	PRO_9453
PRO_9454	PRO_9454
PRO_9454	PRO_10391
PRO_9456	PRO_9456
PRO_9456	PRO_13436
PRO_9457	PRO_9457
PRO_9458	PRO_9458
PRO_9458	PRO_1662
PRO_9458	PRO_5945
PRO_9458	PRO_10421
PRO_9461	PRO_9461
PRO_9463	PRO_9463
PRO_9463	PRO_6155
PRO_9465	PRO_9465
PRO_9468	PRO_9468
PRO_9468	PRO_4057
PRO_9469	PRO_9469
PRO_9470	PRO_9470
PRO_9470	PRO_4767
PRO_9470	PRO_13803
PRO_9470	PRO_2883
PRO_9470	PRO_9940
PRO_9470	PRO_8513
PRO_9470	PRO_21951
PRO_9470	PRO_10733
PRO_9470	PRO_16633
PRO_9470	PRO_18846
PRO_9470	PRO_19544
PRO_9470	PRO_18615
PRO_9472	PRO_9472
PRO_9472	PRO_21139
PRO_9474	PRO_9474
PRO_9474	PRO_5492
PRO_9474	PRO_207
PRO_9474	PRO_1889
PRO_9475	PRO_9475
PRO_9477	PRO_9477
PRO_9477	PRO_14502
PRO_9477	PRO_5313
PRO_9477	PRO_18275
PRO_9477	PRO_8098
PRO_9477	PRO_23302
PRO_9477	PRO_14668
PRO_9477	PRO_21488
PRO_9478	PRO_9478
PRO_9479	PRO_9479
PRO_9480	PRO_9480
PRO_9482	PRO_9482
PRO_9483	PRO_9483
PRO_9486	PRO_9486
PRO_9487	PRO_9487
PRO_9487	PRO_20641
PRO_9487	PRO_20698
PRO_9487	PRO_14885
PRO_9488	PRO_9488
PRO_9488	PRO_16908
PRO_9488	PRO_18821
PRO_9489	PRO_9489
PRO_9489	PRO_577
PRO_9490	PRO_9490
PRO_9492	PRO_9492
PRO_9493	PRO_9493
PRO_9495	PRO_9495
PRO_9496	PRO_9496
PRO_9497	PRO_9497
PRO_9497	PRO_1447
PRO_9499	PRO_9499
PRO_9500	PRO_9500
PRO_12903	PRO_12903
PRO_12905	PRO_12905
PRO_12906	PRO_12906
PRO_12906	PRO_22554
PRO_12908	PRO_12908
PRO_12909	PRO_12909
PRO_12911	PRO_12911
PRO_12911	PRO_2245
PRO_12911	PRO_2259
PRO_12911	PRO_15246
PRO_12911	PRO_22067
PRO_12911	PRO_23678
PRO_12911	PRO_6225
PRO_12912	PRO_12912
PRO_12913	PRO_12913
PRO_12913	PRO_13597
PRO_12914	PRO_12914
PRO_12915	PRO_12915
PRO_12916	PRO_12916
PRO_12918	PRO_12918
PRO_12920	PRO_12920
PRO_12920	PRO_13760
PRO_12924	PRO_12924
PRO_12924	PRO_7842
PRO_12924	PRO_17158
PRO_12924	PRO_10568
PRO_12925	PRO_12925
PRO_12926	PRO_12926
PRO_12926	PRO_15775
PRO_12926	PRO_21112
PRO_12930	PRO_12930
PRO_12931	PRO_12931
PRO_12932	PRO_12932
PRO_12934	PRO_12934
PRO_12937	PRO_12937
PRO_12938	PRO_12938
PRO_12939	PRO_12939
PRO_12942	PRO_12942
PRO_12942	PRO_9689
PRO_12943	PRO_12943
PRO_12944	PRO_12944
PRO_12946	PRO_12946
PRO_12946	PRO_716
PRO_12947	PRO_12947
PRO_12948	PRO_12948
PRO_12952	PRO_12952
PRO_12952	PRO_20000
PRO_12952	PRO_20401
PRO_12953	PRO_12953
PRO_12957	PRO_12957
PRO_12957	PRO_17626
PRO_12960	PRO_12960
PRO_12961	PRO_12961
PRO_12962	PRO_12962
PRO_12963	PRO_12963
PRO_12964	PRO_12964
PRO_12964	PRO_15550
PRO_12968	PRO_12968
PRO_12968	PRO_9459
PRO_12968	PRO_23918
PRO_12971	PRO_12971
PRO_12974	PRO_12974
PRO_12975	PRO_12975
PRO_12976	PRO_12976
PRO_12977	PRO_12977
PRO_12979	PRO_12979
PRO_12980	PRO_12980
PRO_12985	PRO_12985
PRO_12988	PRO_12988
PRO_12989	PRO_12989
PRO_12991	PRO_12991
PRO_12993	PRO_12993
PRO_12993	PRO_13480
PRO_12993	PRO_8526
PRO_12994	PRO_12994
PRO_12995	PRO_12995
PRO_12995	PRO_406
PRO_12995	PRO_12088
PRO_12995	PRO_16751
PRO_12995	PRO_19440
PRO_12995	PRO_22406
PRO_12995	PRO_15676
PRO_12995	PRO_2128
PRO_12996	PRO_12996
PRO_12996	PRO_16110
PRO_12997	PRO_12997
PRO_12997	PRO_6213
PRO_12997	PRO_15074
